permno,permco,namedt,nameenddt,comnam,cusip,ticker,exchcd
91187,50602,4/17/06,6/30/15,VALLEY FINANCIAL CORP VA,91962910,VYFC,3
91190,50465,4/4/06,2/20/07,ACQUICOR TECHNOLOGY INC,4.72E+14,AQR,2
91190,50465,2/21/07,9/18/08,JAZZ TECHNOLOGIES INC,4.72E+14,JAZ,2
91191,50603,4/18/06,3/13/08,ARIZONA STAR RESOURCE CORP,04059G10,AZS,2
91192,50604,4/6/06,12/31/18,CASTLE BRANDS INC,14843510,ROX,2
91193,7687,8/14/85,12/29/86,PRISM ENTERTAINMENT CORP,74264310,PSMN,3
91193,7687,12/30/86,11/22/95,PRISM ENTERTAINMENT CORP,74264310,PRZ,2
91194,50605,4/26/06,12/31/18,CLOUGH GLOBAL OPPORTUNITIES FUN,1.89E+14,GLO,2
91195,50606,4/21/06,2/7/12,COMPLETE PRODUCTION SERVICES IN,2.05E+14,CPX,1
91196,50607,4/6/06,6/20/07,CORRIENTE RESOURCES INC,2.20E+44,ETQ,2
91196,50607,6/21/07,6/21/10,CORRIENTE RESOURCES INC,2.20E+44,ETQ,2
91197,50608,4/13/06,11/5/08,FIRST TRUST E T F,33692010,FPX,2
91197,50608,11/6/08,12/31/18,FIRST TRUST E T F,33692010,FPX,4
91198,50610,4/26/06,12/7/12,GLOBAL INCOME & CURRENCY FD INC,37896810,GCF,1
91199,50310,4/21/06,2/13/08,GLOBAL LOGISTICS ACQUISITION CO,18145M10,GLA,2
91199,50310,2/14/08,11/4/11,CLARK HOLDINGS INC,18145M10,GLA,2
91200,50611,4/6/06,2/13/08,GOODMAN GLOBAL INC,38239A10,GGL,1
91201,50471,4/13/06,4/18/13,INDIA GLOBALIZATION CAPITAL INC,45408X30,IGC,2
91201,50471,4/19/13,10/26/18,INDIA GLOBALIZATION CAPITAL INC,45408X30,IGC,2
91202,50613,4/28/06,12/3/08,ISHARES TRUST,46428Q10,SLV,2
91202,50613,12/4/08,12/31/18,ISHARES TRUST,46428Q10,SLV,4
91203,50475,4/3/06,7/21/08,NORTH AMERICAN INSUR LEADERS IN,65687M10,NAO,2
91204,21430,4/10/06,12/31/18,PORTLAND GENERAL ELECTRIC CO,73650884,POR,1
91205,50616,4/7/06,3/15/13,SEALY CORP,81213930,ZZ,1
91206,7744,9/18/85,11/16/88,PROCARE INDUSTRIES LTD,74268010,PCRE,3
91207,20935,4/10/06,9/22/16,STARWOOD HOTELS & REST WLDWD IN,85590A40,HOT,1
91208,50617,4/10/06,11/24/08,UNITED STATES OIL FUND L P,91232N10,USO,2
91208,50617,11/25/08,12/31/18,UNITED STATES OIL FUND L P,91232N10,USO,4
91209,50618,4/27/06,9/18/08,VANGUARD SPECIALIZED FUND,92190884,VIG,2
91209,50618,9/19/08,12/31/18,VANGUARD SPECIALIZED FUND,92190884,VIG,4
91211,50690,5/24/06,5/8/09,AURORA OIL & GAS CORP,5203610,AOG,2
91212,50692,5/18/06,10/19/10,BURGER KING HOLDINGS INC,12120820,BKC,1
91213,50693,5/19/06,9/3/08,CLAYMORE RAYMOND JAMES SB1 EQTY,18383310,RYJ,1
91214,7803,10/23/85,12/26/86,PRODUCT DESIGN & ENGR INC,74303910,PDEI,3
91215,50694,5/4/06,7/2/17,DELEK U S HOLDINGS INC,24665A10,DK,1
91215,50694,7/3/17,12/31/18,DELEK U S HOLDINGS INC NEW,24665A10,DK,1
91216,50695,5/4/06,7/7/10,DYNCORP INTERNATIONAL INC,26817C10,DCP,1
91217,50696,5/26/06,3/11/10,EATON VANCE CREDIT OPPORTS FUND,27827110,EOE,1
91218,50697,5/18/06,6/30/09,EMBARQ CORP,2.91E+14,EQ,1
91219,50612,5/30/06,6/6/08,HARBOR ACQUISITION CORP,41145X10,HAC,2
91220,37493,5/5/06,12/5/07,ISHARES TRUST,46428875,ITB,1
91220,37493,12/6/07,8/1/17,ISHARES TRUST,46428875,ITB,4
91220,37493,8/2/17,12/31/18,ISHARES TRUST,46428875,ITB,5
91221,37493,5/5/06,12/5/07,ISHARES TRUST,46428876,ITA,1
91221,37493,12/6/07,8/1/17,ISHARES TRUST,46428876,ITA,4
91221,37493,8/2/17,12/31/18,ISHARES TRUST,46428876,ITA,5
91222,37493,5/5/06,12/5/07,ISHARES TRUST,46428877,IAT,1
91222,37493,12/6/07,12/31/18,ISHARES TRUST,46428877,IAT,4
91223,37493,5/5/06,12/5/07,ISHARES TRUST,46428878,IAK,1
91223,37493,12/6/07,12/31/18,ISHARES TRUST,46428878,IAK,4
91224,37493,5/5/06,12/5/07,ISHARES TRUST,46428879,IAI,1
91224,37493,12/6/07,12/31/18,ISHARES TRUST,46428879,IAI,4
91225,37493,5/5/06,12/5/07,ISHARES TRUST,46428881,IHI,1
91225,37493,12/6/07,12/31/18,ISHARES TRUST,46428881,IHI,4
91226,37493,5/5/06,12/5/07,ISHARES TRUST,46428882,IHF,1
91226,37493,12/6/07,12/31/18,ISHARES TRUST,46428882,IHF,4
91227,37493,5/5/06,12/5/07,ISHARES TRUST,46428883,IHE,1
91227,37493,12/6/07,12/31/18,ISHARES TRUST,46428883,IHE,4
91228,37493,5/5/06,12/5/07,ISHARES TRUST,46428884,IEZ,1
91228,37493,12/6/07,12/31/18,ISHARES TRUST,46428884,IEZ,4
91229,37493,5/5/06,12/5/07,ISHARES TRUST,46428885,IEO,1
91229,37493,12/6/07,8/1/17,ISHARES TRUST,46428885,IEO,4
91229,37493,8/2/17,12/31/18,ISHARES TRUST,46428885,IEO,5
91230,50614,5/11/06,5/27/08,J K ACQUISITION CORP,47759H10,JKA,2
91231,50698,5/3/06,11/11/07,K S W INC,48268R10,KSW,2
91231,50698,11/12/07,10/11/12,K S W INC,48268R10,KSW,3
91232,50699,5/22/06,11/20/08,MARKET VECTORS E T F TRUST,92189F10,GDX,2
91232,50699,11/21/08,5/1/16,MARKET VECTORS E T F TRUST,92189F10,GDX,4
91232,50699,5/2/16,12/31/18,VANECK VECTORS E T F TRUST,92189F10,GDX,4
91233,50700,5/25/06,12/31/18,MASTERCARD INC,57636Q10,MA,1
91234,50701,5/26/06,12/31/18,MUELLER WATER PRODUCTS INC,62475810,MWA,1
91235,50702,5/26/06,6/16/09,R M R ASIA PACIFIC REAL EST FUN,76969W10,RAP,2
91236,32085,5/24/06,4/23/07,SCOTTISH POWER PLC,81013T80,SPI,1
91237,50706,5/24/06,12/31/18,VONAGE HOLDINGS CORP,92886T20,VG,1
91249,7224,9/13/84,5/31/91,PROFIT TECHNOLOGY INC,74316910,PRTE,3
91257,7339,12/12/84,7/17/86,PROGRESS FEDERAL SAVINGS BANK,74326610,PBNK,3
91257,7339,7/18/86,12/29/86,PROGRESS FINANCIAL CORP,74326610,PBNK,3
91257,7339,12/30/86,1/30/04,PROGRESS FINANCIAL CORP,74326610,PFNC,3
91262,13927,5/31/06,12/31/18,ATLAS AIR WORLDWIDE HOLDINGS IN,4916420,AAWW,3
91263,50723,5/10/06,5/31/18,ALLIANCE HOLDINGS G P L P,01861G10,AHGP,3
91264,50588,5/26/06,4/17/08,AMERICAN MOLD GUARD INC,02756R10,AMGI,3
91265,7685,8/12/85,9/18/85,PROVIDENT AMERICAN CORP,05570D10,PRAM,3
91265,7685,9/19/85,1/26/89,PROVIDENT AMERICAN CORP,05570D10,PAMC,3
91265,7685,1/27/89,5/8/90,PROVIDENT AMERICAN CORP,05570D10,,0
91265,7685,5/9/90,6/14/98,PROVIDENT AMERICAN CORP,05570D10,PAMC,3
91265,7685,6/15/98,11/3/98,PROVIDENT AMERICAN CORP,05570D10,,0
91265,7685,11/4/98,1/31/00,PROVIDENT AMERICAN CORP,05570D10,PAMC,3
91265,7685,2/1/00,8/20/03,HEALTHAXIS INC,05570D10,HAXS,3
91265,7685,8/21/03,1/1/09,HEALTHAXIS INC,05570D10,HAXS,3
91265,7685,1/2/09,2/12/09,B P O MANAGEMENT SERVICES INC P,05570D10,HAXS,3
91266,50724,5/15/06,6/4/10,BAY NATIONAL CORP,7250010,BAYN,3
91267,50725,5/12/06,2/28/13,BIOMIMETIC THERAPEUTICS INC,09064X10,BMTI,3
91268,50726,5/12/06,7/24/09,BASIN WATER INC,07011T30,BWTR,3
91269,50727,5/31/06,10/25/12,CHINA B A K BATTERY INC,14986C10,CBAK,3
91269,50727,10/26/12,1/16/17,CHINA B A K BATTERY INC,14986C10,CBAK,3
91269,50727,1/17/17,11/29/18,C B A K ENERGY TECHNOLOGY INC,14986C10,CBAK,3
91269,50727,11/30/18,12/31/18,C B A K ENERGY TECHNOLOGY INC,14986C10,CBAT,3
91270,50728,5/2/06,6/23/14,CHELSEA THERAPEUTICS INTL LTD,16342810,CHTP,3
91271,50729,5/11/06,9/13/07,COMPASS DIVERSIFIED TRUST,20451Q10,CODI,3
91271,50729,9/14/07,10/31/10,COMPASS DIVERSIFIED HOLDINGS,20451Q10,CODI,3
91271,50729,11/1/10,12/31/18,COMPASS DIVERSIFIED HOLDINGS,20451Q10,CODI,1
91272,50730,5/1/06,9/25/09,COMMUNITY VALLEY BANCORP,20415P10,CVLL,3
91273,7894,12/4/85,3/6/95,PYRAMID TECHNOLOGY CORP,74723610,PYRD,3
91274,50731,5/26/06,12/31/18,FIRST BANCSHARES INC MS,31891610,FBMS,3
91275,41998,5/10/06,9/23/11,LIBERTY MEDIA CORP NEW,53071M30,LCAPA,3
91276,41998,5/10/06,9/23/11,LIBERTY MEDIA CORP NEW,53071M40,LCAPB,3
91277,41998,5/10/06,9/25/11,LIBERTY MEDIA CORP NEW,74915M10,LINTA,3
91277,41998,9/26/11,10/6/14,LIBERTY INTERACTIVE CORP,74915M10,LINTA,3
91277,41998,10/7/14,3/11/18,LIBERTY INTERACTIVE CORP,74915M10,QVCA,3
91277,41998,3/12/18,4/9/18,LIBERTY INTERACTIVE CORP,74915M10,QRTEA,3
91277,41998,4/10/18,5/3/18,QURATE RETAIL GROUP INC,74915M10,QRTEA,3
91277,41998,5/4/18,5/28/18,QURATE RETAIL INC Q V C GROUP,74915M10,QRTEA,3
91277,41998,5/29/18,12/31/18,QURATE RETAIL INC,74915M10,QRTEA,3
91278,41998,5/10/06,9/25/11,LIBERTY MEDIA CORP NEW,74915M20,LINTB,3
91278,41998,9/26/11,10/6/14,LIBERTY INTERACTIVE CORP,74915M20,LINTB,3
91278,41998,10/7/14,3/11/18,LIBERTY INTERACTIVE CORP,74915M20,QVCB,3
91278,41998,3/12/18,4/9/18,LIBERTY INTERACTIVE CORP,74915M20,QRTEB,3
91278,41998,4/10/18,5/3/18,QURATE RETAIL GROUP INC,74915M20,QRTEB,3
91278,41998,5/4/18,5/24/18,QURATE RETAIL INC Q V C GROUP,74915M20,QRTEB,3
91278,41998,5/25/18,12/31/18,QURATE RETAIL INC,74915M20,QRTEB,3
91279,50732,5/10/06,2/1/09,NOVACEA INC,69937430,NOVC,3
91279,50732,2/2/09,10/30/14,TRANSCEPT PHARMACEUTICALS INC,69937430,TSPT,3
91279,50732,10/31/14,12/31/18,PARATEK PHARMACEUTICALS INC,69937430,PRTK,3
91280,50733,5/5/06,6/19/09,NORTHSTAR NEUROSCIENCE INC,66704V10,NSTR,3
91281,7292,11/8/84,8/7/89,Q M A X TECHNOLOGY GROUP INC,7.47E+14,QMAX,3
91282,50734,5/17/06,10/5/12,PENSON WORLDWIDE INC,70960010,PNSN,3
91283,50735,5/9/06,5/5/11,R A M ENERGY RESOURCES INC,40537Q60,RAME,3
91283,50735,5/6/11,2/8/12,R A M ENERGY RESOURCES INC,40537Q60,RAM,3
91283,50735,2/9/12,2/9/12,HALCON RESOURCES CORP,40537Q60,HK,3
91283,50735,2/10/12,3/25/12,HALCON RESOURCES CORP,40537Q60,HK,3
91283,50735,3/26/12,12/27/15,HALCON RESOURCES CORP,40537Q60,HK,1
91283,50735,12/28/15,9/11/16,HALCON RESOURCES CORP,40537Q60,HK,1
91283,50735,9/12/16,12/31/18,HALCON RESOURCES CORP,40537Q60,HK,1
91284,50736,5/17/06,7/16/08,RESTORE MEDICAL INC,76128C10,REST,3
91285,50737,5/1/06,1/1/08,VESTIN REALTY MORTGAGE II INC,92549X30,VRTB,3
91285,50737,1/2/08,2/4/14,VESTIN REALTY MORTGAGE II INC,92549X30,VRTB,3
91285,50737,2/5/14,3/29/17,VESTIN REALTY MORTGAGE II INC,92549X30,VRTB,3
91286,50738,5/31/06,8/21/13,VIRTUALSCOPICS INC,92826920,VSCP,3
91286,50738,8/22/13,5/10/16,VIRTUALSCOPICS INC,92826920,VSCP,3
91287,27739,4/24/85,6/2/96,UNITED SERVICES ADVISORS INC,90295210,USVSP,3
91287,27739,6/3/96,12/31/18,U S GLOBAL INVESTORS INC,90295210,GROW,3
91288,50827,6/29/06,3/27/09,AVENTINE RENEWBL ENRGY HLDGS IN,05356X40,AVR,1
91289,50828,6/19/06,10/30/09,BEVERLY NATIONAL CORP,8811510,BNV,2
91290,50831,6/26/06,10/29/07,CURRENCYSHARES SWEDISH KRONA TR,46138V10,FXS,1
91290,50831,10/30/07,6/3/18,CURRENCYSHARES SWEDISH KRONA TR,46138V10,FXS,4
91290,50831,6/4/18,12/31/18,INVESCO CURRENCYSHARES SE KRONA,46138V10,FXS,4
91291,50832,6/26/06,10/29/07,CURRENCYSHARES BRTSH PND STLG T,46138M10,FXB,1
91291,50832,10/30/07,6/3/18,CURRENCYSHARES BRTSH PND STLG T,46138M10,FXB,4
91291,50832,6/4/18,12/31/18,INVESCO CRRNCYSHRS BRTSH PND ST,46138M10,FXB,4
91292,50833,6/26/06,10/29/07,CURRENCYSHARES AUSTRALIAN DLR T,46090N10,FXA,1
91292,50833,10/30/07,6/3/18,CURRENCYSHARES AUSTRALIAN DLR T,46090N10,FXA,4
91292,50833,6/4/18,12/31/18,INVESCO CURRENCYSHARES AUS DLR,46090N10,FXA,4
91293,50834,6/26/06,10/29/07,CURRENCYSHARES SWISS FRANC TRUS,46138R10,FXF,1
91293,50834,10/30/07,6/3/18,CURRENCYSHARES SWISS FRANC TRUS,46138R10,FXF,4
91293,50834,6/4/18,12/31/18,INVESCO CURRENCYSHARES SWISS FR,46138R10,FXF,4
91294,50835,6/26/06,10/29/07,CURRENCYSHARES CANADIAN DLR TR,46138T10,FXC,1
91294,50835,10/30/07,6/3/18,CURRENCYSHARES CANADIAN DLR TR,46138T10,FXC,4
91294,50835,6/4/18,12/31/18,INVESCO CURRENCYSHARES CA DLR T,46138T10,FXC,4
91295,50836,6/26/06,10/29/07,CURRENCYSHARES MEXICAN PESO TR,23130H10,FXM,1
91295,50836,10/30/07,3/23/12,CURRENCYSHARES MEXICAN PESO TR,23130H10,FXM,4
91296,50837,6/28/06,7/27/09,FIRST TRUST TAX ADVAN PFD INC F,33691810,FPI,2
91297,50838,6/23/06,11/5/08,FIRST TRUST EXCHANGE TRADED FUN,3.37E+24,FBT,2
91297,50838,11/6/08,12/31/18,FIRST TRUST EXCHANGE TRADED FUN,3.37E+24,FBT,4
91298,50838,6/23/06,11/5/08,FIRST TRUST EXCHANGE TRADED FUN,3.37E+34,FDN,2
91298,50838,11/6/08,12/31/18,FIRST TRUST EXCHANGE TRADED FUN,3.37E+34,FDN,4
91299,50609,6/13/06,9/30/08,GENERAL FINANCE CORP,36982210,GFN,2
91299,50609,10/1/08,12/31/18,GENERAL FINANCE CORP,36982210,GFN,3
91300,7649,7/26/85,12/30/87,QUANTUM DIAGNOSTICS LTD,74763J10,QTMC,3
91301,50840,6/26/06,1/10/12,HIGHLAND CREDIT STRATEGIES FUND,65340G20,HCF,1
91301,50840,1/11/12,6/24/12,PYXIS CREDIT STRATEGIES FUND,65340G20,HCF,1
91301,50840,6/25/12,9/9/12,NEXPOINT CREDIT STRATEGIES FUND,65340G20,HCF,1
91301,50840,9/10/12,10/5/15,NEXPOINT CREDIT STRATEGIES FUND,65340G20,NHF,1
91301,50840,10/6/15,3/18/18,NEXPOINT CREDIT STRATEGIES FUND,65340G20,NHF,1
91301,50840,3/19/18,12/31/18,NEXPOINT STRATEGIC OPP FUND,65340G20,NHF,1
91302,50841,6/28/06,3/4/11,J CREW GROUP INC,46612H40,JCG,1
91303,50842,6/21/06,8/3/11,KODIAK OIL & GAS CORP,50015Q10,KOG,2
91303,50842,8/4/11,12/5/14,KODIAK OIL & GAS CORP,50015Q10,KOG,1
91304,50843,6/28/06,10/9/12,NUVEEN GLBL GVMNT ENHANCD INC F,67073C10,JGG,1
91304,50843,10/10/12,11/21/14,NUVEEN GLOBAL INCOME OPPS FD,67073C10,JGG,1
91305,50844,6/22/06,1/2/11,PENN WEST ENERGY TRUST,67448210,PWE,1
91305,50844,1/3/11,6/28/17,PENN WEST PETROLEUM LTD,67448210,PWE,1
91305,50844,6/29/17,12/31/18,OBSIDIAN ENERGY LTD,67448210,OBE,1
91306,50845,6/26/06,12/31/18,POLYMET MINING CORP,73191610,PLM,2
91307,50846,6/21/06,11/11/08,PROSHARES TRUST,74347R10,SSO,2
91307,50846,11/12/08,12/31/18,PROSHARES TRUST,74347R10,SSO,4
91308,50846,6/21/06,11/11/08,PROSHARES TRUST,74347R20,QLD,2
91308,50846,11/12/08,12/31/18,PROSHARES TRUST,74347R20,QLD,4
91309,50846,6/21/06,11/11/08,PROSHARES TRUST,74347R30,DDM,2
91309,50846,11/12/08,12/31/18,PROSHARES TRUST,74347R30,DDM,4
91310,50846,6/21/06,11/11/08,PROSHARES TRUST,74347R40,MVV,2
91310,50846,11/12/08,12/31/18,PROSHARES TRUST,74347R40,MVV,4
91311,50846,6/21/06,11/11/08,PROSHARES TRUST,74347B42,SH,2
91311,50846,11/12/08,6/23/16,PROSHARES TRUST,74347B42,SH,4
91311,50846,6/24/16,12/31/18,PROSHARES TRUST,74347B42,SH,4
91312,50846,6/21/06,11/11/08,PROSHARES TRUST,74347B71,PSQ,2
91312,50846,11/12/08,11/5/14,PROSHARES TRUST,74347B71,PSQ,4
91312,50846,11/6/14,12/31/18,PROSHARES TRUST,74347B71,PSQ,4
91313,50846,6/21/06,11/11/08,PROSHARES TRUST,74347B23,DOG,2
91313,50846,11/12/08,5/23/18,PROSHARES TRUST,74347B23,DOG,4
91313,50846,5/24/18,12/31/18,PROSHARES TRUST,74347B23,DOG,4
91314,50846,6/21/06,11/11/08,PROSHARES TRUST,74347B25,MYY,2
91314,50846,11/12/08,5/23/18,PROSHARES TRUST,74347B25,MYY,4
91314,50846,5/24/18,12/31/18,PROSHARES TRUST,74347B25,MYY,4
91315,39147,6/22/06,7/31/07,STREETTRACKS SERIES TRUST,78464A69,KRE,2
91315,39147,8/1/07,11/6/08,SPDR SERIES TRUST,78464A69,KRE,2
91315,39147,11/7/08,12/31/18,SPDR SERIES TRUST,78464A69,KRE,4
91316,39147,6/22/06,7/31/07,STREETTRACKS SERIES TRUST,78464A71,XRT,2
91316,39147,8/1/07,11/6/08,SPDR SERIES TRUST,78464A71,XRT,2
91316,39147,11/7/08,12/31/18,SPDR SERIES TRUST,78464A71,XRT,4
91317,39147,6/22/06,7/31/07,STREETTRACKS SERIES TRUST,78464A72,XPH,2
91317,39147,8/1/07,11/6/08,SPDR SERIES TRUST,78464A72,XPH,2
91317,39147,11/7/08,12/31/18,SPDR SERIES TRUST,78464A72,XPH,4
91318,39147,6/22/06,7/31/07,STREETTRACKS SERIES TRUST,78464A73,XOP,2
91318,39147,8/1/07,11/6/08,SPDR SERIES TRUST,78464A73,XOP,2
91318,39147,11/7/08,12/31/18,SPDR SERIES TRUST,78464A73,XOP,4
91319,39147,6/22/06,7/31/07,STREETTRACKS SERIES TRUST,78464A74,XES,2
91319,39147,8/1/07,11/6/08,SPDR SERIES TRUST,78464A74,XES,2
91319,39147,11/7/08,12/31/18,SPDR SERIES TRUST,78464A74,XES,4
91320,39147,6/22/06,7/31/07,STREETTRACKS SERIES TRUST,78464A75,XME,2
91320,39147,8/1/07,11/6/08,SPDR SERIES TRUST,78464A75,XME,2
91320,39147,11/7/08,12/31/18,SPDR SERIES TRUST,78464A75,XME,4
91321,50848,6/29/06,4/26/09,TECK COMINCO LTD,87874220,TCK,1
91321,50848,4/27/09,12/4/16,TECK RESOURCES LTD,87874220,TCK,1
91321,50848,12/5/16,12/31/18,TECK RESOURCES LTD,87874220,TECK,1
91322,50850,6/14/06,10/31/08,VERASUN ENERGY CORP,92336G10,VSE,1
91323,50851,6/6/06,1/3/07,VICEROY EXPLORATION LTD,92562110,XVE,2
91324,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W10,DTD,1
91324,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W10,DTD,4
91325,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W20,DHS,1
91325,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W20,DHS,4
91326,50852,6/16/06,11/27/07,WISDOMTREE TRUST,97717W30,DLN,1
91326,50852,11/28/07,12/31/18,WISDOMTREE TRUST,97717W30,DLN,4
91327,50852,6/16/06,11/27/07,WISDOMTREE TRUST,97717W40,DTN,1
91327,50852,11/28/07,12/31/18,WISDOMTREE TRUST,97717W40,DTN,4
91328,50852,6/16/06,11/27/07,WISDOMTREE TRUST,97717W50,DON,1
91328,50852,11/28/07,12/31/18,WISDOMTREE TRUST,97717W50,DON,4
91329,7834,11/6/85,5/29/87,QUINCY COOP BK MASS,74839510,QCBK,3
91330,50852,6/16/06,11/27/07,WISDOMTREE TRUST,97717W60,DES,1
91330,50852,11/28/07,12/31/18,WISDOMTREE TRUST,97717W60,DES,4
91331,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W70,DWM,1
91331,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W70,DWM,4
91332,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W76,DLS,1
91332,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W76,DLS,4
91333,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W77,DIM,1
91333,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W77,DIM,4
91334,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W78,DOO,1
91334,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W78,DOO,4
91335,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W79,DOL,1
91335,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W79,DOL,4
91336,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W80,DTH,1
91336,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W80,DTH,4
91337,7606,6/20/85,3/26/90,R H N B CORP,74956510,RHNB,3
91337,7606,3/27/90,10/10/93,R H N B CORP,74956510,,0
91337,7606,10/11/93,11/9/94,R H N B CORP,74956510,RHNB,3
91338,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W81,DNH,1
91338,50852,10/11/07,6/19/11,WISDOMTREE TRUST,97717W81,DNH,4
91338,50852,6/20/11,12/31/18,WISDOMTREE TRUST,97717W81,AUSE,4
91339,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W82,DND,1
91339,50852,10/11/07,6/19/11,WISDOMTREE TRUST,97717W82,DND,4
91339,50852,6/20/11,12/31/18,WISDOMTREE TRUST,97717W82,AXJL,4
91340,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W83,DFJ,1
91340,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W83,DFJ,4
91341,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W84,DNL,1
91341,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W84,DNL,4
91342,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W85,DXJ,1
91342,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W85,DXJ,4
91343,50852,6/16/06,10/10/07,WISDOMTREE TRUST,97717W86,DFE,1
91343,50852,10/11/07,12/31/18,WISDOMTREE TRUST,97717W86,DFE,4
91344,50852,6/16/06,11/27/07,WISDOMTREE TRUST,97717W87,DEW,1
91344,50852,11/28/07,12/31/18,WISDOMTREE TRUST,97717W87,DEW,4
91345,7508,5/28/85,5/2/86,R 2 CORP,74974710,RTOO,3
91346,50852,6/16/06,11/27/07,WISDOMTREE TRUST,97717W88,DEB,1
91346,50852,11/28/07,3/24/10,WISDOMTREE TRUST,97717W88,DEB,4
91347,50853,6/20/06,10/27/08,XETHANOL CORP,37991A10,XNL,2
91347,50853,10/28/08,11/24/09,GLOBAL ENERGY HOLDINGS GROUP IN,37991A10,GNH,2
91348,50854,6/2/06,8/24/16,ALPHATEC HOLDINGS INC,02081G20,ATEC,3
91348,50854,8/25/16,12/31/18,ALPHATEC HOLDINGS INC,02081G20,ATEC,3
91349,50855,6/2/06,12/31/18,TOWN SPORTS INTL HOLDINGS INC,89214A10,CLUB,3
91350,50856,6/1/06,5/18/16,C T C MEDIA INC,12642X10,CTCM,3
91351,50857,6/19/06,12/31/13,EASTERN INSURANCE HOLDINGS INC,27653410,EIHI,3
91352,50858,6/29/06,6/15/09,GMARKET INC,38012G10,GMKT,3
91353,7599,6/14/85,4/25/91,RADIATION DISPOSAL SYS INC,74991010,RDIS,3
91354,50859,6/15/06,7/24/12,GOLFSMITH INTL HLDGS INC,38168Y10,GOLF,3
91355,50860,6/29/06,2/21/08,HILL INTERNATIONAL INC,43146610,HINT,3
91355,50860,2/22/08,8/13/18,HILL INTERNATIONAL INC,43146610,HIL,1
91355,50860,8/14/18,10/17/18,HILL INTERNATIONAL INC,43146610,,0
91355,50860,10/18/18,12/31/18,HILL INTERNATIONAL INC,43146610,HIL,1
91356,50861,6/23/06,12/31/18,HOME BANCSHARES INC,43689320,HOMB,3
91357,50862,6/15/06,12/31/18,HOUSTON WIRE & CABLE CO,44244K10,HWCC,3
91358,50863,6/7/06,4/30/12,LOOPNET INC,54352430,LOOP,3
91359,50864,6/2/06,12/31/18,LUNA INNOVATIONS INC,55035110,LUNA,3
91360,50865,6/30/06,7/27/14,NEW CENTURY BANCORP INC NC,81617L10,NCBC,3
91360,50865,7/28/14,12/31/18,SELECT BANCORP INC,81617L10,SLCT,3
91361,7496,4/12/85,7/15/87,RAINIER REALTY INVESTORS,75087210,RRETS,3
91362,50866,6/28/06,10/23/09,OMNITURE INC,68212S10,OMTR,3
91363,50867,6/28/06,12/27/16,P G T INC,69336V10,PGTI,3
91363,50867,12/28/16,12/31/18,P G T INNOVATIONS INC,69336V10,PGTI,1
91364,50868,6/19/06,3/1/15,PREMIER EXHIBITIONS INC,7.41E+24,PRXI,3
91364,50868,3/2/15,2/9/16,PREMIER EXHIBITIONS INC,7.41E+24,PRXI,3
91365,50869,6/28/06,2/25/09,REPLIDYNE INC,14161910,RDYN,3
91365,50869,2/26/09,12/31/18,CARDIOVASCULAR SYSTEMS INC DEL,14161910,CSII,3
91366,50870,6/15/06,5/13/18,SYNCHRONOSS TECHNOLOGIES INC,87157B10,SNCR,3
91366,50870,5/14/18,9/30/18,SYNCHRONOSS TECHNOLOGIES INC,87157B10,,0
91366,50870,10/1/18,12/31/18,SYNCHRONOSS TECHNOLOGIES INC,87157B10,SNCR,3
91367,50871,6/23/06,7/31/07,SYSTEMS XCELLENCE INC,14888710,SXCI,3
91367,50871,8/1/07,7/10/12,S X C HEALTH SOLUTIONS CORP,14888710,SXCI,3
91367,50871,7/11/12,7/23/15,CATAMARAN CORP,14888710,CTRX,3
91369,50872,6/9/06,1/27/12,TENNESSEE COMMERCE BANCORP INC,88043P10,TNCC,3
91370,50873,6/21/06,4/27/10,TECHWELL INC,87874D10,TWLL,3
91371,50874,6/15/06,2/17/15,VOLCANO CORP,92864510,VOLC,3
91372,50875,6/13/06,7/1/11,VERIGY LTD,Y9369110,VRGY,3
91373,50876,6/1/06,12/7/14,VESTIN REALTY MORTGAGE I INC,92549020,VRTA,3
