Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining
CELYAD S.A.,6/19/15,481,0.207900208,1.03950104,0.623700624,2.9106029110000002,CYAD,483.0,0.020703934,0.010351967,0.028985507,0.0,0.016563147,0.026915114,0.014492753999999998
"FOGO DE CHAO, INC.",6/19/15,250,0.0,3.6,0.0,4.0,FOGO,250.0,0.008,0.0,0.012,0.004,0.016,0.0,0.008
"MINDBODY, INC.",6/19/15,134,1.4925373130000001,2.23880597,0.746268657,1.4925373130000001,MB,136.0,0.0,0.007352941,0.022058823999999998,0.0,0.014705882,0.007352941,0.014705882
UNIVAR INC.,6/19/15,133,0.7518796990000001,2.255639098,0.0,0.0,UNVR,133.0,0.015037594,0.0,0.030075188,0.0,0.037593985,0.0,0.0
8POINT3 ENERGY PARTNERS LP,6/22/15,162,0.617283951,3.7037037039999996,0.0,0.0,CAFD,162.0,0.0,0.00617284,0.037037037,0.012345678999999998,0.043209877,0.0,0.0
CATABASIS PHARMACEUTICALS INC,6/25/15,228,0.43859649100000003,1.315789474,0.0,3.070175439,CATB,229.0,0.008733624,0.017467249,0.034934498,0.0,0.026200873,0.017467249,0.013100437
GLAUKOS CORP,6/25/15,366,0.546448087,1.6393442619999998,0.546448087,2.459016393,GKOS,367.0,0.008174387,0.010899183,0.029972752000000002,0.008174387,0.016348774,0.005449591,0.010899183
EURONAV MI II INC.,6/25/15,98,0.0,3.06122449,0.0,3.06122449,GNRT,98.0,0.0,0.0,0.040816327,0.0,0.020408163,0.010204082,0.0
MILACRON HOLDINGS CORP.,6/25/15,256,0.0,5.859375,0.0,3.125,MCRN,256.0,0.0078125,0.015625,0.0078125,0.00390625,0.01953125,0.01171875,0.0
TRANSUNION,6/25/15,96,0.0,4.166666667,0.0,3.125,TRU,96.0,0.020833333,0.0,0.020833333,0.0,0.020833333,0.010416667,0.0
"ALARM.COM HOLDINGS, INC.",6/26/15,174,1.1494252870000001,2.873563218,1.1494252870000001,0.574712644,ALRM,175.0,0.0,0.0,0.028571429,0.0,0.034285714,0.005714286,0.0
APPFOLIO INC,6/26/15,266,0.7518796990000001,3.383458647,0.37593985,3.007518797,APPF,268.0,0.0,0.007462687,0.02238806,0.0,0.018656716,0.003731343,0.018656716
"LANTHEUS HOLDINGS, INC.",6/26/15,157,0.0,2.547770701,0.0,3.1847133760000004,LNTH,157.0,0.0063694269999999996,0.0,0.012738853999999999,0.0,0.01910828,0.0,0.0063694269999999996
"SERES THERAPEUTICS, INC.",6/26/15,251,0.398406375,1.5936254980000002,0.398406375,2.788844622,MCRB,253.0,0.019762846,0.007905138,0.031620552999999996,0.0,0.027667984,0.019762846,0.007905138
RITTER PHARMACEUTICALS INC,6/26/15,274,0.0,0.364963504,1.094890511,1.459854015,RTTR,277.0,0.003610108,0.007220216999999999,0.039711191,0.003610108,0.032490975,0.003610108,0.014440433
XACTLY CORP,6/26/15,197,2.030456853,2.538071066,0.507614213,1.52284264,XTLY,198.0,0.0,0.01010101,0.01010101,0.0,0.035353535,0.005050505,0.02020202
GREEN PLAINS PARTNERS LP,6/29/15,142,0.0,2.816901408,0.704225352,0.704225352,GPP,143.0,0.0,0.0,0.020979021,0.0,0.048951049,0.0,0.0
YULONG ECO-MATERIALS LTD,6/29/15,223,0.448430493,1.793721973,0.0,0.0,YECO,223.0,0.01793722,0.004484305,0.01793722,0.022421525,0.02690583,0.00896861,0.00896861
CONFORMIS INC,7/1/15,235,1.276595745,2.127659574,0.425531915,5.531914894,CFMS,237.0,0.0,0.008438819,0.033755274,0.004219409,0.016877637,0.021097046,0.008438819
CONSOL COAL RESOURCES LP,7/1/15,161,0.0,1.863354037,0.0,0.0,CNXC,161.0,0.0,0.0,0.02484472,0.0,0.02484472,0.0,0.0
"UNIQUE FABRICATING, INC.",7/1/15,260,0.7692307690000001,3.076923077,0.384615385,2.692307692,UFAB,261.0,0.0,0.011494253000000001,0.01532567,0.0,0.019157088,0.007662835,0.007662835
"NATERA, INC.",7/2/15,158,1.265822785,1.898734177,1.265822785,0.632911392,NTRA,161.0,0.0,0.0,0.031055901,0.0,0.01863354,0.00621118,0.01863354
"TELADOC HEALTH, INC.",7/2/15,92,2.173913043,4.347826087,0.0,2.173913043,TDOC,93.0,0.0,0.0,0.021505376,0.0,0.043010753,0.0,0.032258065
"CHIASMA, INC",7/16/15,315,0.317460317,1.5873015869999998,0.634920635,1.5873015869999998,CHMA,319.0,0.006269591999999999,0.012539185,0.02507837,0.012539185,0.018808777,0.012539185,0.006269591999999999
"SIERRA ONCOLOGY, INC.",7/16/15,293,0.34129692799999994,1.706484642,0.0,2.04778157,DNAI,294.0,0.006802720999999999,0.010204082,0.040816327,0.003401361,0.027210883999999998,0.013605441999999999,0.017006803
JUPAI HOLDINGS LTD,7/16/15,269,1.115241636,3.3457249069999997,0.37174721200000005,1.8587360590000002,JP,272.0,0.011029411999999999,0.018382353,0.011029411999999999,0.011029411999999999,0.018382353,0.011029411999999999,0.011029411999999999
"MASTERCRAFT BOAT HOLDINGS, INC.",7/17/15,128,0.0,7.8125,0.0,7.8125,MCFT,128.0,0.0,0.015625,0.0078125,0.0,0.015625,0.0,0.0
"OLLIE'S BARGAIN OUTLET HOLDINGS, INC.",7/17/15,191,0.0,6.2827225129999995,0.0,4.188481675,OLLI,191.0,0.0,0.0,0.010471204,0.0,0.047120419000000004,0.005235602,0.0
OOMA INC,7/17/15,224,1.339285714,3.571428571,0.446428571,1.339285714,OOMA,226.0,0.004424779,0.008849558,0.026548673,0.0,0.022123893999999998,0.013274336000000001,0.013274336000000001
"RAPID7, INC.",7/17/15,211,0.9478672990000001,3.791469194,1.421800948,0.473933649,RPD,213.0,0.004694836,0.0,0.023474178,0.0,0.028169014,0.004694836,0.0
"BLUE BUFFALO PET PRODUCTS, INC.",7/23/15,52,0.0,1.9230769230000002,0.0,0.0,BUFF,52.0,0.0,0.0,0.0,0.0,0.057692308,0.019230768999999998,0.0
"DASEKE, INC.",7/23/15,1250,0.24,3.2,0.0,0.32,HCACU,1256.0,0.015127389,0.003184713,0.012738853999999999,0.013535031999999999,0.018312102,0.016719745,0.013535031999999999
"LIVE OAK BANCSHARES, INC.",7/24/15,118,1.694915254,5.93220339,1.694915254,0.847457627,LOB,118.0,0.0,0.0,0.008474576,0.0,0.025423729,0.008474576,0.008474576
"NEOS THERAPEUTICS, INC.",7/24/15,153,0.0,1.960784314,1.307189542,2.614379085,NEOS,156.0,0.0,0.0,0.032051282,0.0,0.025641026,0.0,0.012820513
TMSR HOLDING CO LTD,7/24/15,1254,0.39872408299999995,2.791068581,0.079744817,0.31897926600000004,WYIGU,1260.0,0.016666667,0.005555556,0.01031746,0.015873016,0.017460317,0.021428571,0.01031746
"NANTKWEST, INC.",7/29/15,351,0.56980057,1.13960114,0.284900285,1.994301994,NK,353.0,0.002832861,0.005665722,0.02266289,0.0,0.033994334,0.008498584,0.014164306000000002
"PURPLE INNOVATION, INC.",7/30/15,1372,0.218658892,3.425655977,0.0,0.29154519,GPACU,1377.0,0.015250545,0.002178649,0.013071895,0.011619463,0.017429194,0.017429194,0.013798112
"AQUA METALS, INC.",7/31/15,223,0.0,1.793721973,0.0,4.932735426,AQMS,225.0,0.0044444440000000005,0.0044444440000000005,0.04444444400000001,0.008888889,0.013333333000000001,0.013333333000000001,0.008888889
EASTERLY ACQUISITION CORP.,7/31/15,1460,0.342465753,3.4246575339999996,0.0,0.273972603,EACQU,1465.0,0.017064846,0.002730375,0.012286688999999998,0.015699658999999998,0.015699658999999998,0.01774744,0.014334471000000001
VTV THERAPEUTICS INC.,7/31/15,169,0.591715976,0.591715976,0.0,0.591715976,VTVT,170.0,0.005882353000000001,0.011764706000000002,0.035294118,0.005882353000000001,0.023529412000000003,0.011764706000000002,0.017647059
"XCEL BRANDS, INC.",7/31/15,161,1.863354037,5.590062112000001,0.0,0.621118012,XELB,163.0,0.0,0.0,0.049079755,0.0,0.018404908,0.0061349690000000005,0.0
"TERRAFORM GLOBAL, INC.",8/4/15,664,0.903614458,3.162650602,0.0,1.506024096,GLBL,664.0,0.024096386,0.001506024,0.016566265,0.009036145,0.018072289,0.004518072,0.001506024
"AMPLIFY SNACK BRANDS, INC",8/5/15,55,0.0,3.6363636360000005,0.0,0.0,BETR,55.0,0.0,0.0,0.0,0.0,0.054545455,0.018181818,0.0
INTEC PHARMA LTD.,8/5/15,198,0.0,1.515151515,0.505050505,1.515151515,NTEC,201.0,0.0,0.0,0.034825871,0.004975124,0.029850746,0.009950249,0.0
SUNRUN INC.,8/5/15,99,0.0,3.03030303,0.0,1.01010101,RUN,101.0,0.0,0.0,0.02970297,0.0,0.02970297,0.0,0.01980198
"ZYNERBA PHARMACEUTICALS, INC.",8/5/15,416,0.240384615,0.480769231,0.240384615,1.201923077,ZYNE,418.0,0.004784689,0.011961722,0.033492823,0.004784689,0.028708134,0.009569378,0.016746411
"AIMMUNE THERAPEUTICS, INC.",8/6/15,216,0.0,1.8518518519999998,0.0,2.314814815,AIMT,217.0,0.004608295,0.0,0.036866359,0.00921659,0.02764977,0.004608295,0.00921659
"PLANET FITNESS, INC.",8/6/15,241,0.829875519,3.319502075,0.0,0.0,PLNT,241.0,0.0,0.0,0.012448133,0.0,0.041493776,0.0,0.0
"GLOBAL BLOOD THERAPEUTICS, INC.",8/12/15,321,0.62305296,1.2461059190000001,0.31152648,1.869158879,GBT,324.0,0.00308642,0.012345678999999998,0.024691357999999997,0.00308642,0.012345678999999998,0.021604937999999997,0.00617284
"CONIFER HOLDINGS, INC.",8/13/15,192,0.0,3.125,1.041666667,1.041666667,CNFR,192.0,0.005208333,0.0,0.010416667,0.005208333,0.010416667,0.0,0.0
E-COMPASS ACQUISITION CORP.,8/13/15,1222,0.163666121,3.682487725,0.081833061,0.24549918199999998,ECACU,1233.0,0.01135442,0.00081103,0.00973236,0.01297648,0.02514193,0.01297648,0.01054339
"HOSTESS BRANDS, INC.",8/14/15,1407,0.21321961600000003,3.3404406539999996,0.0,0.284292822,GRSHU,1412.0,0.017705382,0.002124646,0.013456091000000002,0.013456091000000002,0.017705382,0.017705382,0.014164306000000002
"HOULIHAN LOKEY, INC.",8/14/15,39,0.0,2.564102564,0.0,0.0,HLI,39.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.0
BENITEC BIOPHARMA LTD/ADR,8/18/15,250,0.4,1.6,0.4,2.4,BNTC,252.0,0.0,0.015873016,0.023809524,0.0,0.007936508,0.003968254,0.007936508
PACE HOLDINGS CORP.,9/11/15,1461,0.20533880899999998,3.490759754,0.0,0.273785079,PACEU,1466.0,0.01568895,0.002046385,0.012960437,0.012960437,0.017053206,0.017053206,0.013642565
WILLSCOT CORP,9/14/15,1482,0.134952767,3.036437247,0.0,0.26990553300000003,EAGLU,1488.0,0.016129031999999998,0.003360215,0.011424731,0.014784946,0.020833333,0.02016129,0.016129031999999998
REGENXBIO INC.,9/17/15,277,1.4440433209999999,1.083032491,2.166064982,3.610108303,RGNX,283.0,0.0035335690000000003,0.007067138000000001,0.03180212,0.0,0.017667845,0.010600707,0.007067138000000001
PENUMBRA INC,9/18/15,106,1.8867924530000002,3.7735849060000004,1.8867924530000002,1.8867924530000002,PEN,108.0,0.0,0.009259259,0.027777778,0.0,0.018518519,0.009259259,0.0
NABRIVA THERAPEUTICS PLC,9/21/15,364,0.274725275,2.197802198,0.274725275,1.098901099,NBRV,366.0,0.010928962,0.008196721,0.032786885,0.0,0.013661201999999999,0.016393443,0.005464481
ESTRE USA INC.,9/23/15,1191,0.16792611300000002,3.106633081,0.0,0.335852225,BLVDU,1196.0,0.016722408,0.002508361,0.010033445,0.014214046999999999,0.017558528,0.016722408,0.013377926000000002
"SYNLOGIC, INC.",10/1/15,356,0.561797753,1.123595506,0.0,3.370786517,MIRN,357.0,0.005602241,0.011204482,0.036414566,0.0,0.019607843,0.011204482,0.005602241
PDS BIOTECHNOLOGY CORP,10/2/15,250,0.4,1.2,0.8,1.2,EDGE,253.0,0.003952569,0.011857708,0.039525692,0.003952569,0.023715415,0.003952569,0.007905138
NOVOCURE LTD,10/2/15,136,0.0,3.676470588,1.470588235,1.470588235,NVCR,139.0,0.007194245,0.007194245,0.014388488999999999,0.0,0.021582734,0.007194245,0.007194245
PERFORMANCE FOOD GROUP CO,10/2/15,139,0.0,5.035971223,0.0,1.438848921,PFGC,139.0,0.0,0.0,0.007194245,0.0,0.014388488999999999,0.0,0.0
"SURGERY PARTNERS, INC.",10/2/15,149,1.342281879,10.06711409,0.0,0.67114094,SGRY,149.0,0.013422818999999999,0.0,0.006711409000000001,0.0,0.020134228,0.0,0.006711409000000001
"PURE STORAGE, INC.",10/7/15,147,1.360544218,2.040816327,0.680272109,1.360544218,PSTG,147.0,0.0,0.0,0.020408163,0.0,0.020408163,0.006802720999999999,0.013605441999999999
"ALLEGIANCE BANCSHARES, INC.",10/8/15,174,1.724137931,5.747126437,1.1494252870000001,2.298850575,ABTX,175.0,0.005714286,0.011428571,0.022857142999999996,0.0,0.028571429,0.005714286,0.0
"ACLARIS THERAPEUTICS, INC.",10/8/15,278,0.71942446,0.71942446,1.079136691,0.71942446,ACRS,281.0,0.007117438,0.010676157,0.028469751,0.003558719,0.021352312999999998,0.017793594,0.017793594
"CYTOMX THERAPEUTICS, INC.",10/8/15,347,0.0,1.44092219,1.152737752,3.170028818,CTMX,353.0,0.02266289,0.002832861,0.028328612000000003,0.0,0.008498584,0.016997167,0.002832861
CPI CARD GROUP INC.,10/9/15,197,0.507614213,6.5989847720000006,0.0,4.568527919,PMTS,199.0,0.010050251,0.010050251,0.025125627999999997,0.010050251,0.015075377,0.0050251259999999996,0.0
CERECOR INC.,10/15/15,283,0.7067137809999999,1.0600706709999999,0.7067137809999999,1.0600706709999999,CERCU,285.0,0.010526316,0.01754386,0.031578947,0.0,0.014035088000000001,0.014035088000000001,0.010526316
CAPITOL ACQUISITION CORP. III,10/15/15,1253,0.159616919,3.1125299280000003,0.07980846,0.31923383899999996,CLACU,1260.0,0.007142857,0.003174603,0.008730159,0.012698413,0.026190476,0.011111111000000002,0.01031746
FIRST DATA CORP,10/15/15,75,0.0,4.0,0.0,0.0,FDC,75.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0
"BORQS TECHNOLOGIES, INC.",10/15/15,872,0.229357798,3.440366972,0.0,0.229357798,PAACU,876.0,0.021689497999999998,0.0,0.0034246579999999997,0.006849315,0.017123288,0.017123288,0.011415525
STRONGBRIDGE BIOPHARMA PLC,10/16/15,330,0.9090909090000001,0.9090909090000001,1.212121212,0.606060606,SBBP,335.0,0.005970149,0.008955224,0.029850746,0.008955224,0.020895522,0.014925373,0.014925373
AMERICAN FARMLAND CO,10/20/15,455,0.879120879,2.637362637,0.879120879,3.296703297,AFCO,458.0,0.0,0.006550218000000001,0.019650655,0.0,0.006550218000000001,0.002183406,0.0
FERRARI N.V.,10/21/15,69,0.0,4.347826087,0.0,0.0,RACE,69.0,0.0,0.0,0.0,0.0,0.057971014,0.014492753999999998,0.0
"DIMENSION THERAPEUTICS, INC.",10/22/15,269,0.0,1.4869888480000002,0.37174721200000005,2.2304832709999998,DMTX,272.0,0.007352941,0.007352941,0.036764706,0.0,0.018382353,0.014705882,0.007352941
"LM FUNDING AMERICA, INC.",10/23/15,221,2.262443439,2.262443439,0.452488688,1.3574660630000002,LMFAU,222.0,0.0,0.0,0.022522523,0.0,0.013513513999999999,0.004504505,0.004504505
MULTI PACKAGING SOLUTIONS INTERNATIONAL LTD,10/23/15,80,0.0,8.75,0.0,0.0,MPSX,80.0,0.0125,0.0,0.0375,0.0,0.025,0.0,0.0
ADESTO TECHNOLOGIES CORP,10/27/15,209,0.9569377990000001,5.263157895,1.435406699,5.741626794,IOTS,212.0,0.0,0.004716980999999999,0.014150943000000001,0.0,0.009433961999999999,0.009433961999999999,0.014150943000000001
OASMIA PHARMACEUTICAL AB,10/27/15,349,0.0,0.28653295100000004,0.0,0.859598854,OASM,349.0,0.0,0.005730659,0.051575931,0.008595989,0.022922636,0.005730659,0.005730659
OASMIA PHARMACEUTICAL AB,10/27/15,349,0.0,0.28653295100000004,0.0,0.859598854,OASM,349.0,0.0,0.005730659,0.051575931,0.008595989,0.022922636,0.005730659,0.005730659
MYOKARDIA INC,10/29/15,248,0.806451613,1.612903226,0.403225806,2.419354839,MYOK,250.0,0.004,0.012,0.024,0.004,0.012,0.02,0.008
FULING GLOBAL INC.,11/3/15,614,0.0,3.42019544,0.32573289899999996,0.8143322479999999,FORK,617.0,0.012965963999999998,0.004862237,0.021069692,0.0032414909999999996,0.019448947,0.017828201000000002,0.011345218999999998
"KURA ONCOLOGY, INC.",11/5/15,298,0.33557047,0.67114094,0.0,2.684563758,KURA,300.0,0.01,0.01,0.023333332999999998,0.006666666999999999,0.03,0.003333333,0.02
ADVANCED ACCELERATOR APPLICATIONS S.A.,11/12/15,224,0.446428571,0.446428571,1.339285714,3.125,AAAP,224.0,0.004464286,0.017857143,0.035714286,0.0,0.013392857,0.004464286,0.008928571
EQUITY BANCSHARES INC,11/12/15,192,2.083333333,0.520833333,1.5625,0.0,EQBK,192.0,0.0,0.005208333,0.015625,0.005208333,0.036458332999999996,0.005208333,0.0
"VOYAGER THERAPEUTICS, INC.",11/12/15,291,0.687285223,2.06185567,0.343642612,1.7182130580000001,VYGR,294.0,0.006802720999999999,0.010204082,0.017006803,0.0,0.013605441999999999,0.013605441999999999,0.006802720999999999
WAVE LIFE SCIENCES LTD.,11/12/15,338,0.295857988,1.775147929,0.0,2.958579882,WVE,340.0,0.0029411759999999998,0.014705882,0.038235293999999996,0.0029411759999999998,0.020588235,0.020588235,0.011764706000000002
INSTRUCTURE INC,11/13/15,194,1.030927835,3.092783505,1.5463917530000002,1.030927835,INST,198.0,0.0,0.005050505,0.015151515,0.0,0.02020202,0.005050505,0.015151515
MESOBLAST LTD,11/13/15,359,0.278551532,0.8356545959999999,0.557103064,2.506963788,MESO,361.0,0.002770083,0.008310249,0.041551247,0.002770083,0.011080332,0.008310249,0.005540166
"XTERA COMMUNICATIONS, INC.",11/13/15,126,1.5873015869999998,3.968253968,1.5873015869999998,3.968253968,XCOM,129.0,0.0,0.0,0.023255814,0.0,0.031007752000000003,0.007751938000000001,0.023255814
"AXSOME THERAPEUTICS, INC.",11/19/15,185,0.0,1.621621622,0.0,1.081081081,AXSM,186.0,0.005376344,0.016129031999999998,0.02688172,0.0,0.032258065,0.005376344,0.005376344
MIMECAST LTD,11/19/15,199,1.5075376880000002,2.5125628140000003,1.005025126,1.005025126,MIME,201.0,0.004975124,0.0,0.019900498,0.0,0.034825871,0.014925373,0.004975124
"SQUARE, INC.",11/19/15,150,2.0,2.666666667,0.666666667,0.0,SQ,151.0,0.0,0.0,0.013245033,0.0,0.026490066,0.006622517,0.013245033
DULUTH HOLDINGS INC.,11/20/15,404,0.0,0.742574257,0.495049505,5.198019802,DLTH,405.0,0.0024691360000000002,0.0,0.017283951000000002,0.0024691360000000002,0.017283951000000002,0.012345678999999998,0.0049382720000000005
"MATCH GROUP, INC.",11/20/15,111,0.0,10.81081081,0.0,0.900900901,MTCH,111.0,0.0,0.0,0.027027027000000002,0.0,0.018018018,0.0,0.0
KITOV PHARMA LTD.,11/23/15,276,0.0,1.086956522,0.362318841,0.7246376809999999,KTOV,277.0,0.0,0.02166065,0.0433213,0.0,0.018050542,0.007220216999999999,0.014440433
ANDINA ACQUISITION CORP. II,11/25/15,1425,0.28070175399999997,3.298245614,0.070175439,0.21052631600000002,ANDAU,1437.0,0.008350731,0.002783577,0.007654836,0.011830202,0.022964508999999998,0.011830202,0.008350731
"CHINA CUSTOMER RELATIONS CENTERS, INC.",12/9/15,170,0.0,2.352941176,0.588235294,1.176470588,CCRC,172.0,0.005813953,0.011627907,0.052325580999999996,0.005813953,0.029069767000000003,0.011627907,0.01744186
ATLASSIAN CORP PLC,12/10/15,162,1.234567901,0.617283951,0.617283951,1.234567901,TEAM,164.0,0.0,0.012195122,0.012195122,0.0,0.030487805,0.012195122,0.018292683
YIRENDAI LTD.,12/18/15,269,0.7434944240000001,5.204460967,0.0,1.4869888480000002,YRD,272.0,0.0036764709999999997,0.014705882,0.018382353,0.007352941,0.018382353,0.018382353,0.014705882
PAVMED INC.,1/29/16,450,0.444444444,1.111111111,0.666666667,2.888888889,PAVMU,455.0,0.004395604,0.008791209,0.030769231,0.013186813,0.030769231,0.008791209,0.008791209
"BEIGENE, LTD.",2/3/16,360,0.5555555560000001,1.111111111,0.5555555560000001,1.388888889,BGNE,362.0,0.0027624309999999997,0.013812155,0.03038674,0.0,0.024861877999999997,0.016574586000000002,0.005524861999999999
"EDITAS MEDICINE, INC.",2/3/16,273,1.098901099,1.098901099,0.366300366,2.93040293,EDIT,274.0,0.00729927,0.02189781,0.025547445,0.0,0.018248175,0.025547445,0.01459854
"AVEXIS, INC.",2/11/16,295,0.6779661020000001,0.6779661020000001,0.0,1.694915254,AVXS,296.0,0.0,0.010135135,0.027027027000000002,0.0067567569999999995,0.02027027,0.016891892,0.013513513999999999
"PROTEOSTASIS THERAPEUTICS, INC.",2/12/16,169,0.0,1.775147929,0.591715976,2.958579882,PTI,173.0,0.005780347,0.005780347,0.034682081000000003,0.0,0.028901734,0.005780347,0.011560694
"CENTENNIAL RESOURCE DEVELOPMENT, INC.",2/25/16,1306,0.153139357,2.9096477789999997,0.0,0.306278714,SRAQU,1311.0,0.01754386,0.00228833,0.010678871000000001,0.01525553,0.016781083000000002,0.016018307,0.013729976999999999
DATASEA INC.,3/2/16,24,0.0,0.0,0.0,0.0,DTSS,24.0,0.0,0.0,0.0,0.0,0.041666667000000004,0.0,0.0
SYNDAX PHARMACEUTICALS INC,3/3/16,277,0.36101083,1.4440433209999999,0.0,1.083032491,SNDX,278.0,0.007194245,0.0,0.032374101,0.0,0.014388488999999999,0.010791367,0.014388488999999999
"PECK CO HOLDINGS, INC.",3/4/16,1197,0.083542189,3.258145363,0.083542189,0.334168755,JSYNU,1203.0,0.010806318,0.0033250209999999996,0.007481297,0.009975062,0.021612635,0.012468828000000001,0.008312551999999999
"PECK CO HOLDINGS, INC.",3/4/16,1197,0.083542189,3.258145363,0.083542189,0.334168755,JSYNU,1203.0,0.010806318,0.0033250209999999996,0.007481297,0.009975062,0.021612635,0.012468828000000001,0.008312551999999999
ROSEHILL RESOURCES INC.,3/11/16,1282,0.23400936,3.432137285,0.0,0.15600624,KLREU,1286.0,0.01244168,0.002332815,0.00933126,0.014774495,0.015552100000000001,0.020217729,0.014774495
HUTCHISON CHINA MEDITECH LTD,3/18/16,440,0.0,0.454545455,0.22727272699999998,0.9090909090000001,HCM,441.0,0.0,0.004535147,0.045351474,0.002267574,0.004535147,0.004535147,0.004535147
"SENSEONICS HOLDINGS, INC.",3/18/16,226,0.0,1.3274336279999999,0.884955752,1.3274336279999999,SENS,228.0,0.00877193,0.00877193,0.026315789,0.004385965,0.026315789,0.013157895,0.013157895
"CORVUS PHARMACEUTICALS, INC.",3/24/16,281,0.0,1.423487544,0.355871886,3.5587188610000005,CRVS,284.0,0.007042254,0.0,0.024647887,0.003521127,0.042253520999999995,0.007042254,0.021126761
"AEGLEA BIOTHERAPEUTICS, INC.",4/7/16,233,0.0,1.287553648,0.0,2.575107296,AGLE,234.0,0.008547009,0.008547009,0.025641026,0.004273504,0.025641026,0.012820513,0.012820513
MGM GROWTH PROPERTIES LLC,4/21/16,270,0.0,4.444444444,2.222222222,3.7037037039999996,MGP,270.0,0.033333333,0.0,0.018518519,0.0074074069999999995,0.025925926000000002,0.0,0.0
"AMERICAN RENAL ASSOCIATES HOLDINGS, INC.",4/22/16,201,0.9950248759999999,2.985074627,0.9950248759999999,1.990049751,ARA,202.0,0.0,0.0,0.01980198,0.004950495,0.014851485,0.02970297,0.00990099
SECUREWORKS CORP,4/22/16,185,1.081081081,2.702702703,1.621621622,0.540540541,SCWX,187.0,0.005347594000000001,0.005347594000000001,0.026737967999999997,0.0,0.021390374,0.010695187,0.005347594000000001
YINTECH INVESTMENT HOLDINGS LTD,4/27/16,217,0.460829493,1.382488479,0.460829493,0.0,YIN,218.0,0.004587155999999999,0.018348623999999997,0.013761468,0.009174311999999999,0.018348623999999997,0.009174311999999999,0.013761468
"GLOBAL WATER RESOURCES, INC.",4/28/16,94,0.0,3.191489362,0.0,0.0,GWRS,95.0,0.010526316,0.0,0.031578947,0.0,0.010526316,0.010526316,0.0
"RED ROCK RESORTS, INC.",4/28/16,325,2.461538462,5.230769231,0.0,0.0,RRR,325.0,0.003076923,0.003076923,0.003076923,0.006153846,0.018461538,0.0,0.003076923
"MOLECULIN BIOTECH, INC.",5/3/16,238,0.0,2.100840336,0.0,1.2605042020000001,MBRX,240.0,0.008333333,0.0,0.033333333,0.004166667,0.033333333,0.004166667,0.016666667
"INTELLIA THERAPEUTICS, INC.",5/6/16,214,0.46728972,1.401869159,1.401869159,1.869158879,NTLA,218.0,0.004587155999999999,0.018348623999999997,0.018348623999999997,0.0,0.013761468,0.018348623999999997,0.009174311999999999
